target_week,fixture_id,event_id,kickoff_utc,kickoff_day_utc,kickoff_hour_utc,hour_bucket_utc,iso_week_fixture,league_id,league_name,league_tier,league_country,n_lines_before_filter,n_lines_t60,n_lines_lbu_null,value_pool,data_completeness_score,ft1x2_home_consensus,ft1x2_draw,ft1x2_away,market_coverage_keys,observable_reason
2025-W18,19158654,32055,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,57742,FNL,unknown,,30,21,0,True,12,4.1,3.1,2.0,FT_1X2,value_pool_true
2025-W18,19135016,24763,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,45751,Premier League,S,,84,58,0,True,12,2.4050000000000002,3.5,2.835,FT_1X2,value_pool_true
2025-W18,19135015,24762,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,45751,Premier League,S,,84,58,0,True,12,1.53,4.2,6.0,FT_1X2,value_pool_true
2025-W18,19129951,23138,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,45314,1. HNL,unknown,,82,56,0,True,12,2.8099999999999996,3.01,2.5,FT_1X2,value_pool_true
2025-W18,19138688,26842,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,50044,Premier League,unknown,,32,23,0,True,12,1.7,4.3,4.42,FT_1X2,value_pool_true
2025-W18,19143651,28709,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47629,League One,unknown,,80,54,0,True,12,1.52,4.2,5.45,FT_1X2,value_pool_true
2025-W18,19143652,28710,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47629,League One,unknown,,82,53,0,True,12,2.05,3.45,3.4,FT_1X2,value_pool_true
2025-W18,19143653,28711,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47629,League One,unknown,,80,54,0,True,12,5.9350000000000005,4.365,1.48,FT_1X2,value_pool_true
2025-W18,19143654,28712,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47629,League One,unknown,,84,58,0,True,12,1.44,4.3149999999999995,6.73,FT_1X2,value_pool_true
2025-W18,19143655,28713,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47629,League One,unknown,,84,58,0,True,12,3.9,3.725,1.82,FT_1X2,value_pool_true
2025-W18,19143656,28714,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47629,League One,unknown,,84,58,0,True,12,2.6900000000000004,3.275,2.5149999999999997,FT_1X2,value_pool_true
2025-W18,19143657,28715,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47629,League One,unknown,,84,58,0,True,12,1.8250000000000002,3.7,4.0,FT_1X2,value_pool_true
2025-W18,19143658,28716,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47629,League One,unknown,,78,52,0,True,12,2.37,3.1,3.0,FT_1X2,value_pool_true
2025-W18,19143659,28717,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47629,League One,unknown,,80,54,0,True,12,1.6150000000000002,4.15,4.779999999999999,FT_1X2,value_pool_true
2025-W18,19143660,28718,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47629,League One,unknown,,80,54,0,True,12,1.77,4.025,3.8,FT_1X2,value_pool_true
2025-W18,19143661,28719,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47629,League One,unknown,,80,54,0,True,12,2.75,3.6,2.365,FT_1X2,value_pool_true
2025-W18,19143662,28720,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47629,League One,unknown,,80,54,0,True,12,2.45,3.1,2.9,FT_1X2,value_pool_true
2025-W18,19144340,29357,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47905,League Two,unknown,,84,61,0,True,12,6.0,4.15,1.48,FT_1X2,value_pool_true
2025-W18,19144341,29358,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47905,League Two,unknown,,84,61,0,True,12,1.4,4.33,8.0,FT_1X2,value_pool_true
2025-W18,19144342,29359,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47905,League Two,unknown,,80,54,0,True,12,2.125,3.685,2.98,FT_1X2,value_pool_true
2025-W18,19144343,29360,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47905,League Two,unknown,,80,54,0,True,12,4.55,4.0,1.63,FT_1X2,value_pool_true
2025-W18,19144344,29361,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47905,League Two,unknown,,80,54,0,True,12,1.88,3.275,4.255,FT_1X2,value_pool_true
2025-W18,19144345,29362,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47905,League Two,unknown,,84,58,0,True,12,5.779999999999999,4.025,1.52,FT_1X2,value_pool_true
2025-W18,19144346,29363,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47905,League Two,unknown,,80,54,0,True,12,2.6100000000000003,3.0,2.8,FT_1X2,value_pool_true
2025-W18,19144347,29364,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47905,League Two,unknown,,82,53,0,True,12,2.72,3.4,2.4,FT_1X2,value_pool_true
2025-W18,19144348,29365,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47905,League Two,unknown,,84,58,0,True,12,4.225,3.575,1.78,FT_1X2,value_pool_true
2025-W18,19144349,29366,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47905,League Two,unknown,,80,54,0,True,12,2.7350000000000003,3.5,2.38,FT_1X2,value_pool_true
2025-W18,19144350,29367,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47905,League Two,unknown,,82,56,0,True,12,1.43,4.2,7.225,FT_1X2,value_pool_true
2025-W18,19144351,29368,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,47905,League Two,unknown,,80,54,0,True,12,1.75,3.825,4.1,FT_1X2,value_pool_true
2025-W18,19158656,32057,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,57742,FNL,unknown,,32,23,0,True,12,1.62,3.64,5.3,FT_1X2,value_pool_true
2025-W18,19158659,32060,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,57742,FNL,unknown,,32,23,0,True,12,1.49,4.07,6.65,FT_1X2,value_pool_true
2025-W18,19370394,40987,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,63710,Veikkausliiga,unknown,,82,53,0,True,12,2.3,3.4,2.95,FT_1X2,value_pool_true
2025-W18,19397997,42272,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,59634,Premier League,unknown,,78,49,0,True,12,2.2,2.6,3.82,FT_1X2,value_pool_true
2025-W18,19402397,42777,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,48423,Pro League,A,,84,58,0,True,12,1.8,3.575,4.33,FT_1X2,value_pool_true
2025-W18,19415336,43141,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,52570,Premiership,A,,84,58,0,True,12,1.67,3.8499999999999996,4.775,FT_1X2,value_pool_true
2025-W18,19415337,43142,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,52570,Premiership,A,,84,58,0,True,12,2.4,3.325,2.88,FT_1X2,value_pool_true
2025-W18,19415351,43156,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,52570,Premiership,A,,84,58,0,True,12,2.065,3.4,3.475,FT_1X2,value_pool_true
2025-W18,19415352,43157,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,52570,Premiership,A,,84,58,0,True,12,4.0,3.375,1.915,FT_1X2,value_pool_true
2025-W18,19415353,43158,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,52570,Premiership,A,,84,58,0,True,12,3.0,3.2,2.355,FT_1X2,value_pool_true
2025-W18,19416500,43237,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,46901,Chance Liga,unknown,,82,53,0,True,12,1.85,3.37,4.1,FT_1X2,value_pool_true
2025-W18,19416694,43278,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,48655,Challenger Pro League,unknown,,44,0,0,False,0,,,,,lineas_canonicas_filtradas_t60_cero_restantes
2025-W18,19416700,43284,2025-05-03T09:00:00-05:00,2025-05-03,14,12-17,2025-W18,45514,First League,unknown,,80,57,0,True,12,4.4,3.4,1.72,FT_1X2,value_pool_true
2025-W18,19408747,43018,2025-05-03T09:05:00-05:00,2025-05-03,14,12-17,2025-W18,48847,UAE Pro League,unknown,,69,34,0,True,12,3.1799999999999997,3.6950000000000003,1.9449999999999998,FT_1X2,value_pool_true
2025-W18,19408746,43017,2025-05-03T09:05:00-05:00,2025-05-03,14,12-17,2025-W18,48847,UAE Pro League,unknown,,69,46,0,True,12,1.93,3.65,3.3,FT_1X2,value_pool_true
2025-W18,19145071,29818,2025-05-03T09:15:00-05:00,2025-05-03,14,12-17,2025-W18,51110,La Liga 2,B,,77,57,0,True,12,2.83,2.65,2.88,FT_1X2,value_pool_true
2025-W18,19135631,25200,2025-05-03T09:15:00-05:00,2025-05-03,14,12-17,2025-W18,48313,La Liga,S,,84,58,0,True,12,1.43,4.725,6.725,FT_1X2,value_pool_true
2025-W18,19160476,32798,2025-05-03T09:30:00-05:00,2025-05-03,14,12-17,2025-W18,54223,Liga Portugal 2,unknown,,81,61,0,True,12,3.75,3.6,1.83,FT_1X2,value_pool_true
2025-W18,19160781,33103,2025-05-03T09:30:00-05:00,2025-05-03,14,12-17,2025-W18,54529,Liga Portugal,A,,81,58,0,True,12,2.75,3.2,2.58,FT_1X2,value_pool_true
2025-W18,19168393,34024,2025-05-03T09:30:00-05:00,2025-05-03,14,12-17,2025-W18,55168,3. Liga,unknown,,77,54,0,True,12,1.95,3.6,3.41,FT_1X2,value_pool_true
2025-W18,19160787,33109,2025-05-03T09:30:00-05:00,2025-05-03,14,12-17,2025-W18,54529,Liga Portugal,A,,84,58,0,True,12,4.0,3.5,1.8849999999999998,FT_1X2,value_pool_true
2025-W18,19136790,26032,2025-05-03T09:30:00-05:00,2025-05-03,14,12-17,2025-W18,50424,Eredivisie,A,,84,58,0,True,12,1.55,4.2,5.7,FT_1X2,value_pool_true
2025-W18,19149066,30447,2025-05-03T10:00:00-05:00,2025-05-03,15,12-17,2025-W18,54935,Premier League,unknown,,73,44,0,True,12,2.225,3.005,3.34,FT_1X2,value_pool_true
2025-W18,19139938,27204,2025-05-03T10:00:00-05:00,2025-05-03,15,12-17,2025-W18,51884,Ligue 1,S,,80,54,0,True,12,2.4,3.775,2.7,FT_1X2,value_pool_true
2025-W18,19403332,42857,2025-05-03T10:00:00-05:00,2025-05-03,15,12-17,2025-W18,50298,Admiral Bundesliga,unknown,,84,58,0,True,12,4.05,3.725,1.79,FT_1X2,value_pool_true
2025-W18,19399238,42379,2025-05-03T10:15:00-05:00,2025-05-03,15,12-17,2025-W18,51572,Superliga,unknown,,79,56,0,True,12,1.315,5.58,10.0,FT_1X2,value_pool_true
2025-W18,19419274,43383,2025-05-03T10:30:00-05:00,2025-05-03,15,12-17,2025-W18,59979,Ligue 1,unknown,,0,0,0,False,0,,,,,sin_lineas_canonicas_pre_t60
2025-W18,19419273,43382,2025-05-03T10:30:00-05:00,2025-05-03,15,12-17,2025-W18,59979,Ligue 1,unknown,,0,0,0,False,0,,,,,sin_lineas_canonicas_pre_t60
2025-W18,19347741,39759,2025-05-03T10:30:00-05:00,2025-05-03,15,12-17,2025-W18,61244,Allsvenskan,A,,81,58,0,True,12,3.3,3.125,2.295,FT_1X2,value_pool_true
2025-W18,19129760,22947,2025-05-03T10:30:00-05:00,2025-05-03,15,12-17,2025-W18,45841,Ekstraklasa,A,,81,58,0,True,12,1.96,3.675,3.4,FT_1X2,value_pool_true
2025-W18,19262814,37055,2025-05-03T10:30:00-05:00,2025-05-03,15,12-17,2025-W18,57502,Premier League,unknown,,77,54,0,True,12,2.9699999999999998,2.8,2.505,FT_1X2,value_pool_true
2025-W18,19262813,37054,2025-05-03T10:45:00-05:00,2025-05-03,15,12-17,2025-W18,57502,Premier League,unknown,,80,54,0,True,12,1.73,3.3,4.88,FT_1X2,value_pool_true
2025-W18,19354587,40683,2025-05-03T11:00:00-05:00,2025-05-03,16,12-17,2025-W18,62246,Eliteserien,unknown,,84,58,0,True,12,2.66,3.625,2.4,FT_1X2,value_pool_true
2025-W18,19155412,31655,2025-05-03T11:00:00-05:00,2025-05-03,16,12-17,2025-W18,53391,Serie A,S,,84,58,0,True,12,7.300000000000001,4.074999999999999,1.495,FT_1X2,value_pool_true
2025-W18,19172315,35162,2025-05-03T11:00:00-05:00,2025-05-03,16,12-17,2025-W18,56800,Super Lig,A,,82,56,0,True,12,5.5,4.59,1.5,FT_1X2,value_pool_true
2025-W18,19395234,42182,2025-05-03T11:00:00-05:00,2025-05-03,16,12-17,2025-W18,50268,Niké Liga,unknown,,82,56,0,True,12,2.975,3.4,2.13,FT_1X2,value_pool_true
2025-W18,19395261,42209,2025-05-03T11:00:00-05:00,2025-05-03,16,12-17,2025-W18,50268,Niké Liga,unknown,,84,58,0,True,12,2.15,3.2,3.1500000000000004,FT_1X2,value_pool_true
2025-W18,19395262,42210,2025-05-03T11:00:00-05:00,2025-05-03,16,12-17,2025-W18,50268,Niké Liga,unknown,,84,58,0,True,12,2.8,3.3,2.325,FT_1X2,value_pool_true
2025-W18,19416783,43333,2025-05-03T11:00:00-05:00,2025-05-03,16,12-17,2025-W18,46768,Super League,unknown,,84,58,0,True,12,2.6799999999999997,3.28,2.5,FT_1X2,value_pool_true
2025-W18,19172307,35154,2025-05-03T11:00:00-05:00,2025-05-03,16,12-17,2025-W18,56800,Super Lig,A,,80,54,0,False,0,,8.6,15.75,,vp_false_dcs0_agregado_sin_consenso_util
2025-W18,19158652,32053,2025-05-03T11:00:00-05:00,2025-05-03,16,12-17,2025-W18,57742,FNL,unknown,,30,21,0,True,12,2.0,3.06,4.03,FT_1X2,value_pool_true
2025-W18,19402420,42800,2025-05-03T11:15:00-05:00,2025-05-03,16,12-17,2025-W18,48423,Pro League,A,,84,58,0,True,12,2.675,3.4,2.5,FT_1X2,value_pool_true
2025-W18,19154825,31068,2025-05-03T11:30:00-05:00,2025-05-03,16,12-17,2025-W18,53065,Bundesliga,S,,80,54,0,True,12,1.315,6.225,9.0,FT_1X2,value_pool_true
2025-W18,19416314,43216,2025-05-03T11:30:00-05:00,2025-05-03,16,12-17,2025-W18,45514,First League,unknown,,77,51,0,True,12,1.76,3.4,4.5,FT_1X2,value_pool_true
2025-W18,19403515,42867,2025-05-03T11:30:00-05:00,2025-05-03,16,12-17,2025-W18,46888,AFC Champions League Elite,unknown,,75,46,0,True,12,1.36,5.05,7.0,FT_1X2,value_pool_true
2025-W18,19375144,41291,2025-05-03T11:30:00-05:00,2025-05-03,16,12-17,2025-W18,63436,Primera Division,A,,84,58,0,True,12,2.87,3.25,2.35,FT_1X2,value_pool_true
2025-W18,19145075,29822,2025-05-03T11:30:00-05:00,2025-05-03,16,12-17,2025-W18,51110,La Liga 2,B,,84,58,0,True,12,3.45,3.05,2.1950000000000003,FT_1X2,value_pool_true
2025-W18,19145069,29816,2025-05-03T11:30:00-05:00,2025-05-03,16,12-17,2025-W18,51110,La Liga 2,B,,82,56,0,True,12,2.62,2.895,2.93,FT_1X2,value_pool_true
2025-W18,19138686,26840,2025-05-03T11:30:00-05:00,2025-05-03,16,12-17,2025-W18,50044,Premier League,unknown,,34,25,0,True,12,1.39,4.77,8.0,FT_1X2,value_pool_true
2025-W18,19135624,25193,2025-05-03T11:30:00-05:00,2025-05-03,16,12-17,2025-W18,48313,La Liga,S,,84,58,0,True,12,2.55,3.15,2.875,FT_1X2,value_pool_true
2025-W18,19135009,24756,2025-05-03T11:30:00-05:00,2025-05-03,16,12-17,2025-W18,45751,Premier League,S,,84,58,0,True,12,1.69,3.95,4.8,FT_1X2,value_pool_true
2025-W18,19408748,43019,2025-05-03T11:45:00-05:00,2025-05-03,16,12-17,2025-W18,48847,UAE Pro League,unknown,,72,43,0,True,12,2.3,3.45,2.75,FT_1X2,value_pool_true
2025-W18,19136786,26028,2025-05-03T11:45:00-05:00,2025-05-03,16,12-17,2025-W18,50424,Eredivisie,A,,84,58,0,True,12,5.25,4.45,1.53,FT_1X2,value_pool_true
2025-W18,19129949,23136,2025-05-03T11:45:00-05:00,2025-05-03,16,12-17,2025-W18,45314,1. HNL,unknown,,82,56,0,True,12,3.325,3.2,2.05,FT_1X2,value_pool_true
2025-W18,19416501,43238,2025-05-03T12:00:00-05:00,2025-05-03,17,12-17,2025-W18,46901,Chance Liga,unknown,,78,49,0,True,12,1.44,4.5,5.8,FT_1X2,value_pool_true
2025-W18,19139937,27203,2025-05-03T12:00:00-05:00,2025-05-03,17,12-17,2025-W18,51884,Ligue 1,S,,84,58,0,True,12,2.125,3.475,3.375,FT_1X2,value_pool_true
2025-W18,19160785,33107,2025-05-03T12:00:00-05:00,2025-05-03,17,12-17,2025-W18,54529,Liga Portugal,A,,84,58,0,True,12,1.745,3.475,4.91,FT_1X2,value_pool_true
2025-W18,19397998,42273,2025-05-03T12:00:00-05:00,2025-05-03,17,12-17,2025-W18,59634,Premier League,unknown,,75,49,0,True,12,2.4,2.65,3.4,FT_1X2,value_pool_true
2025-W18,19400347,42482,2025-05-03T12:00:00-05:00,2025-05-03,17,12-17,2025-W18,56618,Super League,unknown,,80,54,0,True,12,1.85,3.275,4.0,FT_1X2,value_pool_true
2025-W18,19400348,42483,2025-05-03T12:00:00-05:00,2025-05-03,17,12-17,2025-W18,56618,Super League,unknown,,84,58,0,True,12,3.75,3.575,1.85,FT_1X2,value_pool_true
2025-W18,19413972,43089,2025-05-03T12:00:00-05:00,2025-05-03,17,12-17,2025-W18,58093,Super Liga,unknown,,73,49,0,True,12,5.47,4.7,1.4,FT_1X2,value_pool_true
2025-W18,19138196,26370,2025-05-03T12:30:00-05:00,2025-05-03,17,12-17,2025-W18,49851,NB I,unknown,,84,58,0,True,12,1.58,3.8,5.0,FT_1X2,value_pool_true
2025-W18,19399856,42411,2025-05-03T12:30:00-05:00,2025-05-03,17,12-17,2025-W18,46453,Ligat ha'Al,unknown,,72,46,0,True,12,1.54,4.2,4.970000000000001,FT_1X2,value_pool_true
2025-W18,19399055,42314,2025-05-03T12:30:00-05:00,2025-05-03,17,12-17,2025-W18,46453,Ligat ha'Al,unknown,,71,45,0,True,12,2.25,3.23,2.99,FT_1X2,value_pool_true
2025-W18,19399054,42313,2025-05-03T12:30:00-05:00,2025-05-03,17,12-17,2025-W18,46453,Ligat ha'Al,unknown,,72,46,0,True,12,1.9,3.3,3.915,FT_1X2,value_pool_true
2025-W18,19399053,42312,2025-05-03T12:30:00-05:00,2025-05-03,17,12-17,2025-W18,46453,Ligat ha'Al,unknown,,72,46,0,True,12,3.32,3.3,2.065,FT_1X2,value_pool_true
2025-W18,19399052,42311,2025-05-03T12:30:00-05:00,2025-05-03,17,12-17,2025-W18,46453,Ligat ha'Al,unknown,,74,48,0,True,12,2.4299999999999997,3.2,2.73,FT_1X2,value_pool_true
2025-W18,19262817,37058,2025-05-03T13:00:00-05:00,2025-05-03,18,18-23,2025-W18,57502,Premier League,unknown,,80,54,0,True,12,5.8,3.745,1.545,FT_1X2,value_pool_true
2025-W18,19136789,26031,2025-05-03T13:00:00-05:00,2025-05-03,18,18-23,2025-W18,50424,Eredivisie,A,,84,58,0,True,12,1.4,4.55,7.5600000000000005,FT_1X2,value_pool_true
2025-W18,19419275,43384,2025-05-03T13:00:00-05:00,2025-05-03,18,18-23,2025-W18,59979,Ligue 1,unknown,,0,0,0,False,0,,,,,sin_lineas_canonicas_pre_t60
2025-W18,19413948,43065,2025-05-03T13:00:00-05:00,2025-05-03,18,18-23,2025-W18,58093,Super Liga,unknown,,64,44,0,True,12,1.66,3.6500000000000004,4.515000000000001,FT_1X2,value_pool_true
2025-W18,19399202,42343,2025-05-03T13:00:00-05:00,2025-05-03,18,18-23,2025-W18,51572,Superliga,unknown,,82,56,0,True,12,1.915,3.285,4.125,FT_1X2,value_pool_true
2025-W18,19379053,41617,2025-05-03T13:00:00-05:00,2025-05-03,18,18-23,2025-W18,63220,Primera Division,unknown,,77,48,0,True,12,2.75,3.2,2.45,FT_1X2,value_pool_true
2025-W18,19376953,41431,2025-05-03T13:00:00-05:00,2025-05-03,18,18-23,2025-W18,64587,Primera Division,unknown,,80,54,0,True,12,2.95,2.9,2.465,FT_1X2,value_pool_true
2025-W18,19129755,22942,2025-05-03T13:15:00-05:00,2025-05-03,18,18-23,2025-W18,45841,Ekstraklasa,A,,82,56,0,True,12,1.3,5.4,9.0,FT_1X2,value_pool_true
2025-W18,19416768,43318,2025-05-03T13:30:00-05:00,2025-05-03,18,18-23,2025-W18,46768,Super League,unknown,,84,58,0,True,12,2.3899999999999997,3.505,2.705,FT_1X2,value_pool_true
2025-W18,19155040,31283,2025-05-03T13:30:00-05:00,2025-05-03,18,18-23,2025-W18,52768,2. Bundesliga,B,,80,54,0,True,12,1.3,6.55,12.875,FT_1X2,value_pool_true
2025-W18,19395236,42184,2025-05-03T13:30:00-05:00,2025-05-03,18,18-23,2025-W18,50268,Niké Liga,unknown,,80,54,0,True,12,1.525,4.05,5.0,FT_1X2,value_pool_true
2025-W18,19402381,42761,2025-05-03T13:45:00-05:00,2025-05-03,18,18-23,2025-W18,48423,Pro League,A,,84,58,0,True,12,1.78,3.6100000000000003,4.265000000000001,FT_1X2,value_pool_true
2025-W18,19352804,40170,2025-05-03T13:45:00-05:00,2025-05-03,18,18-23,2025-W18,61753,Major League Soccer,A,,80,51,0,True,12,2.16,3.5,3.1,FT_1X2,value_pool_true
2025-W18,19155411,31654,2025-05-03T13:45:00-05:00,2025-05-03,18,18-23,2025-W18,53391,Serie A,S,,84,58,0,True,12,1.44,4.47,7.51,FT_1X2,value_pool_true
2025-W18,19353910,40505,2025-05-03T14:00:00-05:00,2025-05-03,19,18-23,2025-W18,62758,Liga Profesional de Fútbol,A,,80,54,0,True,12,2.62,2.635,3.245,FT_1X2,value_pool_true
2025-W18,19353912,40507,2025-05-03T14:00:00-05:00,2025-05-03,19,18-23,2025-W18,62758,Liga Profesional de Fútbol,A,,80,54,0,True,12,3.275,2.71,2.5,FT_1X2,value_pool_true
2025-W18,19353913,40508,2025-05-03T14:00:00-05:00,2025-05-03,19,18-23,2025-W18,62758,Liga Profesional de Fútbol,A,,80,54,0,True,12,2.1,3.1,3.7649999999999997,FT_1X2,value_pool_true
2025-W18,19390916,42005,2025-05-03T14:00:00-05:00,2025-05-03,19,18-23,2025-W18,65838,Serie B,unknown,,82,56,0,True,12,1.92,3.2,4.225,FT_1X2,value_pool_true
2025-W18,19135628,25197,2025-05-03T14:00:00-05:00,2025-05-03,19,18-23,2025-W18,48313,La Liga,S,,80,54,0,True,12,8.2,5.675,1.33,FT_1X2,value_pool_true
2025-W18,19136787,26029,2025-05-03T14:00:00-05:00,2025-05-03,19,18-23,2025-W18,50424,Eredivisie,A,,80,54,0,False,0,,10.875,19.25,,vp_false_dcs0_agregado_sin_consenso_util
2025-W18,19145066,29813,2025-05-03T14:00:00-05:00,2025-05-03,19,18-23,2025-W18,51110,La Liga 2,B,,80,54,0,True,12,3.3,2.9,2.3449999999999998,FT_1X2,value_pool_true
2025-W18,19417619,43355,2025-05-03T14:00:00-05:00,2025-05-03,19,18-23,2025-W18,58840,Botola Pro,unknown,,73,41,0,True,12,2.2,2.75,3.65,FT_1X2,value_pool_true
2025-W18,19139935,27201,2025-05-03T14:05:00-05:00,2025-05-03,19,18-23,2025-W18,51884,Ligue 1,S,,80,54,0,True,12,6.05,5.0,1.435,FT_1X2,value_pool_true
2025-W18,19160788,33110,2025-05-03T14:30:00-05:00,2025-05-03,19,18-23,2025-W18,54529,Liga Portugal,A,,80,54,0,False,0,12.27,7.275,,,vp_false_dcs0_agregado_sin_consenso_util
2025-W18,19375140,41287,2025-05-03T15:00:00-05:00,2025-05-03,20,18-23,2025-W18,63436,Primera Division,A,,84,58,0,True,12,1.725,3.615,4.665,FT_1X2,value_pool_true
2025-W18,19376950,41428,2025-05-03T15:30:00-05:00,2025-05-03,20,18-23,2025-W18,64587,Primera Division,unknown,,73,44,0,True,12,1.3250000000000002,4.9,8.89,FT_1X2,value_pool_true
2025-W18,19352805,40171,2025-05-03T15:30:00-05:00,2025-05-03,20,18-23,2025-W18,61753,Major League Soccer,A,,82,53,0,True,12,2.4,3.2,3.0,FT_1X2,value_pool_true
2025-W18,19379054,41618,2025-05-03T15:30:00-05:00,2025-05-03,20,18-23,2025-W18,63220,Primera Division,unknown,,84,58,0,True,12,1.8,3.475,4.115,FT_1X2,value_pool_true
2025-W18,19374022,41189,2025-05-03T16:00:00-05:00,2025-05-03,21,18-23,2025-W18,62494,Liga BetPlay,A,,47,0,0,False,0,,,,,lineas_canonicas_filtradas_t60_cero_restantes
2025-W18,19386972,41837,2025-05-03T16:30:00-05:00,2025-05-03,21,18-23,2025-W18,65348,Serie A,A,,82,56,0,True,12,2.245,2.9,3.7249999999999996,FT_1X2,value_pool_true
2025-W18,19386966,41831,2025-05-03T16:30:00-05:00,2025-05-03,21,18-23,2025-W18,65348,Serie A,A,,84,58,0,True,12,2.59,2.87,3.025,FT_1X2,value_pool_true
2025-W18,19386964,41829,2025-05-03T16:30:00-05:00,2025-05-03,21,18-23,2025-W18,65348,Serie A,A,,82,56,0,True,12,1.745,3.4,5.2,FT_1X2,value_pool_true
2025-W18,19353911,40506,2025-05-03T16:30:00-05:00,2025-05-03,21,18-23,2025-W18,62758,Liga Profesional de Fútbol,A,,78,49,0,True,12,2.0,2.89,4.4,FT_1X2,value_pool_true
2025-W18,19375145,41292,2025-05-03T17:30:00-05:00,2025-05-03,22,18-23,2025-W18,63436,Primera Division,A,,84,58,0,True,12,1.995,3.3,3.625,FT_1X2,value_pool_true
2025-W18,19374019,41186,2025-05-03T18:10:00-05:00,2025-05-03,23,18-23,2025-W18,62494,Liga BetPlay,A,,78,49,0,True,12,2.48,2.75,3.17,FT_1X2,value_pool_true
2025-W18,19352806,40172,2025-05-03T18:30:00-05:00,2025-05-03,23,18-23,2025-W18,61753,Major League Soccer,A,,82,53,0,True,12,1.66,4.0,4.75,FT_1X2,value_pool_true
2025-W18,19352807,40173,2025-05-03T18:30:00-05:00,2025-05-03,23,18-23,2025-W18,61753,Major League Soccer,A,,80,51,0,True,12,2.1,3.7,3.2,FT_1X2,value_pool_true
2025-W18,19352808,40174,2025-05-03T18:30:00-05:00,2025-05-03,23,18-23,2025-W18,61753,Major League Soccer,A,,82,53,0,True,12,1.57,4.2,5.1,FT_1X2,value_pool_true
2025-W18,19352809,40175,2025-05-03T18:30:00-05:00,2025-05-03,23,18-23,2025-W18,61753,Major League Soccer,A,,82,53,0,True,12,2.75,3.3,2.52,FT_1X2,value_pool_true
2025-W18,19376954,41432,2025-05-03T18:30:00-05:00,2025-05-03,23,18-23,2025-W18,64587,Primera Division,unknown,,80,57,0,True,12,2.32,2.84,3.2,FT_1X2,value_pool_true
2025-W18,19379052,41616,2025-05-03T18:30:00-05:00,2025-05-03,23,18-23,2025-W18,63220,Primera Division,unknown,,82,56,0,True,12,2.6,2.975,2.7350000000000003,FT_1X2,value_pool_true
2025-W18,19390922,42011,2025-05-03T18:30:00-05:00,2025-05-03,23,18-23,2025-W18,65838,Serie B,unknown,,82,56,0,True,12,2.0,3.1,3.975,FT_1X2,value_pool_true
